_id,name,age,gender,city,state,country,primaryLang,languages,joinedAt,education,profession,interests,purpose,thirdParty,community
68b9295d427214137a7353b4,Rahul Bhat,54,male,Kolkata,,India,bn,"bn,en,hi",2025-02-08,other,doctor,nature,business,False,3
68b9295d427214137a7353b5,Diya Reddy,36,female,Mumbai,,India,ta,"ta,en",2020-05-23,undergrad,lawyer,"reading,travel,fitness",gaming,True,3
68b9295d427214137a7353b6,Aditi Verma,29,female,Kolkata,,India,ta,"ta,en",2016-01-19,postgrad,data_scientist,"sports,science,art",learning,True,3
68b9295d427214137a7353b7,Aditi Gupta,47,female,Jaipur,,India,ml,"ml,en,ta",2019-11-06,phd,researcher,"fitness,music,photography",business,False,3
68b9295d427214137a7353b8,Sagar Reddy,43,male,Kolkata,,India,bn,"bn,en",2019-09-10,undergrad,sales,"sports,fashion,gaming",socializing,False,3
68b9295d427214137a7353b9,Kabir Mukherjee,32,male,Hyderabad,,India,ta,"ta,as",2016-04-23,undergrad,artist,travel,news,False,3
68b9295d427214137a7353ba,Siddharth Patel,54,male,Kochi,,India,ml,"ml,en",2018-04-04,highschool,manager,"fitness,art",networking,True,3
68b9295d427214137a7353bb,Kunal Kapoor,46,male,Patna,,India,hi,"hi,en",2016-10-27,other,researcher,"photography,reading",news,False,3
68b9295d427214137a7353bc,Siddharth Chatterjee,28,male,Lucknow,,India,hi,hi,2023-12-02,highschool,lawyer,"tech,science",networking,False,3
68b9295d427214137a7353bd,Jahnvi Verma,31,female,Bhubaneswar,,India,or,"or,en",2020-02-22,undergrad,developer,"gaming,science",business,False,3
68b9295d427214137a7353be,Yash Bose,39,male,Hyderabad,,India,te,te,2016-08-13,undergrad,researcher,"gaming,science,travel",gaming,False,3
68b9295d427214137a7353bf,Ankit Bose,36,male,Patna,,India,hi,"hi,en",2025-11-11,phd,data_scientist,"sports,fitness",business,False,3
68b9295d427214137a7353c0,Nikhil Bhat,41,male,Chennai,,India,ml,ml,2017-07-25,highschool,manager,reading,socializing,True,3
68b9295d427214137a7353c1,Ira Bhat,39,female,Kolkata,,India,bn,"bn,en",2016-02-05,postgrad,doctor,"gaming,cooking,photography",learning,False,3
68b9295d427214137a7353c2,Aarohi Gowda,59,female,Lucknow,,India,ml,"ml,en,hi",2023-03-28,postgrad,developer,tech,business,True,3
68b9295d427214137a7353c3,Kunal Sharma,26,male,Chennai,,India,ta,ta,2020-09-25,other,artist,photography,socializing,False,3
68b9295d427214137a7353c4,Harsh Deshmukh,52,male,Chennai,,India,ta,"ta,en",2017-10-15,other,artist,cooking,socializing,False,3
68b9295d427214137a7353c5,Sanya Deshmukh,25,female,Kolkata,,India,gu,"gu,en",2025-12-22,undergrad,manager,art,news,True,3
68b9295d427214137a7353c6,Kunal Iyer,42,male,Pune,,India,mr,"mr,en,as",2023-07-14,highschool,artist,"cooking,nature,politics",socializing,False,3
68b9295d427214137a7353c7,Tanvi Nair,43,female,Hyderabad,,India,te,"te,en",2019-04-14,undergrad,artist,fashion,socializing,False,3
68b9295d427214137a7353c8,Varun Joshi,43,male,Bhubaneswar,,India,or,"or,en,te",2020-02-17,highschool,teacher,art,gaming,True,3
68b9295d427214137a7353c9,Tanvi Banerjee,30,female,Jaipur,,India,ml,"ml,en",2019-12-13,highschool,lawyer,"fitness,sports",learning,False,3
68b9295d427214137a7353ca,Tanvi Gowda,17,female,Mumbai,,India,mr,"mr,en",2018-08-08,postgrad,student,"science,travel,sports",news,False,3
68b9295d427214137a7353cb,Aditi Iyer,41,female,Delhi,,India,hi,"hi,en",2018-12-09,undergrad,developer,"travel,sports",learning,False,3
68b9295d427214137a7353cc,Rohit Gupta,41,male,Ahmedabad,,India,te,"te,en,hi",2024-05-11,phd,lawyer,"sports,nature,science",gaming,False,3
68b9295d427214137a7353cd,Yash Gupta,22,male,Bengaluru,,India,kn,"kn,en,hi",2017-06-15,undergrad,data_scientist,"art,nature,tech",networking,False,3
68b9295d427214137a7353ce,Neha Singh,30,female,Mumbai,,India,mr,"mr,en",2016-02-27,postgrad,manager,"cooking,travel,music",networking,False,3
68b9295d427214137a7353cf,Kavya Gowda,60,female,Delhi,,India,pa,pa,2024-11-04,phd,engineer,"gaming,reading,movies",networking,False,3
68b9295d427214137a7353d0,Kabir Sharma,44,male,Delhi,,India,hi,hi,2017-06-10,undergrad,artist,nature,networking,False,3
68b9295d427214137a7353d1,Sneha Gupta,44,female,Jaipur,,India,kn,"kn,en",2023-05-22,phd,engineer,"gaming,science",gaming,False,3
68b9295d427214137a7353d2,Dev Bose,17,male,Thiruvananthapuram,,India,bn,"bn,en,kn",2022-07-21,other,other,"nature,movies",gaming,False,3
68b9295d427214137a7353d3,Sagar Banerjee,39,male,Kochi,,India,ml,"ml,en,pa",2016-08-25,phd,artist,music,networking,False,3
68b9295d427214137a7353d4,Kunal Bose,27,male,Bhubaneswar,,India,as,"as,en",2016-08-14,postgrad,other,fashion,socializing,False,3
68b9295d427214137a7353d5,Aarav Mehta,31,male,Mumbai,,India,mr,"mr,en,ta",2021-06-20,undergrad,data_scientist,"fashion,tech",socializing,False,3
68b9295d427214137a7353d6,Jahnvi Mukherjee,29,female,Hyderabad,,India,mr,"mr,en,hi",2025-03-01,undergrad,doctor,"tech,sports",networking,False,3
68b9295d427214137a7353d7,Rohit Agarwal,38,male,Chennai,,India,mr,"mr,en",2021-05-02,highschool,other,movies,learning,False,3
68b9295d427214137a7353d8,Arjun Gowda,30,male,Ahmedabad,,India,gu,"gu,en",2016-06-08,phd,researcher,"movies,fitness",socializing,False,3
68b9295d427214137a7353d9,Vikram Khan,40,male,Kochi,,India,ml,"ml,en",2018-06-15,phd,developer,"fashion,photography",business,False,3
68b9295d427214137a7353da,Ankit Banerjee,23,male,Guwahati,,India,as,"as,en",2024-05-16,other,data_scientist,fitness,learning,True,3
68b9295d427214137a7353db,Kavya Mukherjee,26,female,Delhi,,India,hi,"hi,en",2017-04-21,highschool,teacher,"sports,cooking,politics",socializing,False,3
68b9295d427214137a7353dc,Aditi Verma,60,female,Mumbai,,India,mr,"mr,en",2017-05-12,postgrad,student,politics,socializing,False,3
68b9295d427214137a7353dd,Sneha Nair,47,female,Guwahati,,India,pa,"pa,en",2023-04-07,postgrad,engineer,"cooking,science",learning,False,3
68b9295d427214137a7353de,Vikram Reddy,29,male,Kochi,,India,ml,ml,2022-08-28,undergrad,manager,"photography,nature,fitness",business,True,3
68b9295d427214137a7353df,Ira Deshmukh,49,female,Patna,,India,hi,"hi,en",2016-10-01,other,developer,"music,sports",gaming,True,3
68b9295d427214137a7353e0,Rohit Reddy,30,male,Bhubaneswar,,India,or,"or,mr",2022-07-06,undergrad,other,"cooking,reading,tech",news,False,3
68b9295d427214137a7353e1,Arjun Mehta,25,male,Bengaluru,,India,kn,kn,2020-01-10,highschool,data_scientist,"science,music",learning,False,3
68b9295d427214137a7353e2,Aman Kapoor,21,male,Delhi,,India,hi,"hi,bn",2019-11-19,other,student,art,socializing,False,3
68b9295d427214137a7353e3,Varun Chatterjee,36,male,Ahmedabad,,India,as,"as,pa",2025-05-19,highschool,artist,"cooking,science,photography",business,False,3
68b9295d427214137a7353e4,Pooja Joshi,59,female,Bhopal,,India,hi,"hi,en",2024-09-07,phd,lawyer,"gaming,travel,fitness",gaming,False,3
68b9295d427214137a7353e5,Sneha Mukherjee,41,female,Mumbai,,India,mr,mr,2022-02-13,postgrad,engineer,"sports,movies",news,True,3
68b9295d427214137a7353e6,Kabir Kapoor,32,male,Kolkata,,India,bn,"bn,en",2017-05-04,highschool,sales,"gaming,politics,tech",learning,True,3
68b9295d427214137a7353e7,Varun Singh,23,male,Jaipur,,India,hi,hi,2025-01-19,phd,doctor,"movies,photography,fitness",gaming,False,3
68b9295d427214137a7353e8,Rajat Joshi,22,male,Guwahati,,India,as,"as,en",2016-05-26,phd,developer,"fitness,sports",networking,True,3
68b9295d427214137a7353e9,Rohit Verma,34,male,Ahmedabad,,India,kn,kn,2019-10-09,highschool,teacher,"gaming,fitness,movies",gaming,False,3
68b9295d427214137a7353ea,Sagar Khan,59,male,Jaipur,,India,hi,"hi,en,bn",2025-11-19,highschool,student,"cooking,fashion",learning,True,3
68b9295d427214137a7353eb,Ishita Deshmukh,21,female,Thiruvananthapuram,,India,te,"te,en",2022-09-06,postgrad,other,"music,fashion,photography",news,False,3
68b9295d427214137a7353ec,Aarav Mehta,52,male,Bengaluru,,India,kn,"kn,en",2018-03-18,highschool,lawyer,tech,news,False,3
68b9295d427214137a7353ed,Aisha Bhat,54,female,Bengaluru,,India,kn,"kn,en",2018-12-10,undergrad,data_scientist,fitness,business,False,3
68b9295d427214137a7353ee,Rohan Mehta,17,male,Patna,,India,hi,"hi,en",2018-12-07,highschool,lawyer,"nature,photography",learning,False,3
68b9295d427214137a7353ef,Aditi Chatterjee,50,female,Bhopal,,India,gu,"gu,en,bn",2019-02-02,other,lawyer,"reading,politics",news,False,3
68b9295d427214137a7353f0,Vikram Chatterjee,35,male,Kolkata,,India,bn,"bn,en",2020-03-20,other,artist,"fashion,travel,sports",networking,False,4
68b9295d427214137a7353f1,Rajat Singh,21,male,Patna,,India,hi,"hi,en",2021-04-23,highschool,engineer,"reading,photography,travel",networking,True,4
68b9295d427214137a7353f2,Arjun Gowda,50,male,Bhopal,,India,hi,"hi,en",2022-09-05,phd,lawyer,"travel,fashion",gaming,True,4
68b9295d427214137a7353f3,Varun Reddy,50,male,Hyderabad,,India,te,"te,en",2017-09-26,phd,manager,"fitness,movies",socializing,False,4
68b9295d427214137a7353f4,Kavya Deshmukh,49,female,Thiruvananthapuram,,India,mr,"mr,en",2023-12-17,undergrad,manager,"science,reading,movies",socializing,False,4
68b9295d427214137a7353f5,Arjun Mukherjee,45,male,Chennai,,India,ta,"ta,en",2021-11-11,highschool,engineer,"nature,science,photography",gaming,False,4
68b9295d427214137a7353f6,Zoya Deshmukh,46,female,Bhopal,,India,hi,"hi,en",2023-11-08,highschool,other,"photography,gaming,music",gaming,False,4
68b9295d427214137a7353f7,Aakash Agarwal,43,male,Bengaluru,,India,kn,kn,2017-06-25,phd,lawyer,"music,sports,science",business,False,4
68b9295d427214137a7353f8,Rajat Patel,21,male,Hyderabad,,India,te,"te,en",2025-12-28,highschool,other,"fitness,gaming,science",gaming,True,4
68b9295d427214137a7353f9,Priya Iyer,19,female,Mumbai,,India,mr,"mr,en,kn",2022-03-12,phd,researcher,"politics,fitness,reading",socializing,False,4
68b9295d427214137a7353fa,Vikram Mehta,16,male,Lucknow,,India,hi,"hi,en,bn",2022-05-21,other,doctor,"travel,science",learning,False,4
68b9295d427214137a7353fb,Priya Gowda,23,female,Jaipur,,India,bn,"bn,en,or",2017-12-25,other,developer,"movies,science",news,False,4
68b9295d427214137a7353fc,Diya Iyer,25,female,Mumbai,,India,mr,"mr,en,gu",2016-01-12,undergrad,lawyer,"cooking,photography,politics",business,False,4
68b9295d427214137a7353fd,Vikram Singh,24,male,Mumbai,,India,te,"te,en",2017-03-25,phd,manager,"sports,politics",gaming,False,4
68b9295d427214137a7353fe,Rahul Banerjee,43,male,Jaipur,,India,hi,"hi,en",2019-08-02,undergrad,student,"fashion,travel",business,True,4
68b9295d427214137a7353ff,Tanvi Iyer,24,female,Bhubaneswar,,India,or,"or,en",2020-08-12,undergrad,data_scientist,"sports,gaming",business,True,4
68b9295d427214137a735400,Rohan Joshi,34,male,Mumbai,,India,mr,"mr,en",2021-09-22,undergrad,manager,"reading,photography",networking,False,4
68b9295d427214137a735401,Ankit Kapoor,24,male,Kochi,,India,ml,ml,2020-09-04,postgrad,artist,"nature,gaming,travel",networking,False,4
68b9295d427214137a735402,Dev Agarwal,41,male,Lucknow,,India,hi,"hi,en,pa",2020-10-05,phd,engineer,politics,news,True,4
68b9295d427214137a735403,Aarav Gowda,41,male,Patna,,India,hi,"hi,en",2022-12-05,undergrad,lawyer,"photography,art",learning,False,4
68b9295d427214137a735404,Dev Patel,51,male,Hyderabad,,India,hi,"hi,en",2025-11-20,postgrad,developer,art,socializing,False,4
68b9295d427214137a735405,Sneha Singh,46,female,Bengaluru,,India,kn,"kn,en",2022-06-20,undergrad,sales,"politics,tech",business,True,4
68b9295d427214137a735406,Vikram Sharma,36,male,Patna,,India,hi,"hi,en",2023-07-08,postgrad,sales,"sports,travel",socializing,False,4
68b9295d427214137a735407,Dev Agarwal,32,male,Patna,,India,ml,"ml,en",2021-06-11,highschool,teacher,fashion,socializing,False,4
68b9295d427214137a735408,Kavya Kapoor,28,female,Ahmedabad,,India,mr,"mr,en,te",2023-02-22,postgrad,developer,"fitness,nature,travel",networking,False,4
68b9295d427214137a735409,Meera Verma,47,female,Kochi,,India,ml,"ml,gu",2025-12-06,phd,sales,"photography,gaming",news,False,4
68b9295d427214137a73540a,Aisha Sharma,24,female,Patna,,India,mr,"mr,en",2023-03-20,other,other,"politics,music",socializing,False,4
68b9295d427214137a73540b,Priya Chatterjee,60,female,Patna,,India,hi,"hi,en",2025-04-19,undergrad,developer,"nature,art",learning,True,4
68b9295d427214137a73540c,Rajat Mehta,49,male,Jaipur,,India,hi,"hi,en",2024-04-24,highschool,doctor,cooking,networking,True,4
68b9295d427214137a73540d,Ishita Reddy,43,female,Mumbai,,India,mr,"mr,en,as",2017-11-11,highschool,student,science,networking,False,4
68b9295d427214137a73540e,Vikram Singh,49,male,Bhopal,,India,hi,"hi,en,as",2018-04-26,other,manager,"reading,photography,sports",socializing,False,4
68b9295d427214137a73540f,Ananya Gowda,40,female,Hyderabad,,India,as,"as,en,mr",2020-04-18,other,data_scientist,"gaming,sports",business,False,4
68b9295d427214137a735410,Pooja Mukherjee,55,female,Ahmedabad,,India,gu,gu,2018-04-20,phd,manager,"tech,music,fitness",socializing,True,4
68b9295d427214137a735411,Naveen Bose,38,male,Pune,,India,mr,"mr,en,te",2017-03-17,undergrad,data_scientist,travel,socializing,False,4
68b9295d427214137a735412,Zoya Khan,17,female,Thiruvananthapuram,,India,ml,"ml,en",2016-02-25,highschool,student,"art,tech,music",gaming,True,4
68b9295d427214137a735413,Nisha Patel,52,female,Patna,,India,hi,hi,2025-12-26,postgrad,data_scientist,"science,music",socializing,False,4
68b9295d427214137a735414,Aarohi Chatterjee,59,female,Hyderabad,,India,te,te,2023-05-23,other,lawyer,science,gaming,True,4
68b9295d427214137a735415,Aisha Mukherjee,43,female,Kolkata,,India,bn,bn,2018-03-04,phd,manager,"fitness,art,gaming",socializing,False,4
68b9295d427214137a735416,Varun Agarwal,42,male,Chennai,,India,ta,"ta,en",2022-12-21,undergrad,teacher,nature,gaming,True,4
68b9295d427214137a735417,Arjun Khan,45,male,Kolkata,,India,bn,"bn,gu",2024-12-10,postgrad,teacher,"travel,photography,politics",business,False,4
68b9295d427214137a735418,Mira Khan,37,female,Lucknow,,India,hi,"hi,en",2022-07-17,highschool,artist,"gaming,politics,nature",learning,False,4
68b9295d427214137a735419,Rajat Mehta,49,male,Kochi,,India,ml,"ml,en",2020-01-04,phd,data_scientist,"tech,sports",socializing,False,4
68b9295d427214137a73541a,Jahnvi Nair,23,female,Bengaluru,,India,kn,kn,2023-01-11,highschool,engineer,"tech,art",news,False,4
68b9295d427214137a73541b,Tanvi Singh,25,female,Mumbai,,India,mr,"mr,en",2024-09-21,highschool,lawyer,"photography,travel,fitness",business,True,4
68b9295d427214137a73541c,Kabir Bhat,48,male,Bengaluru,,India,kn,"kn,en",2016-05-25,phd,developer,"travel,sports,photography",networking,False,4
68b9295d427214137a73541d,Rohit Banerjee,31,male,Ahmedabad,,India,gu,"gu,en",2022-11-25,undergrad,engineer,"art,reading",socializing,True,4
68b9295d427214137a73541e,Aman Iyer,59,male,Bhopal,,India,or,"or,en",2025-06-05,undergrad,doctor,"sports,politics,gaming",business,False,4
68b9295d427214137a73541f,Varun Singh,48,male,Chennai,,India,ta,"ta,en",2023-11-26,undergrad,other,"nature,reading,music",learning,True,4
68b9295d427214137a735420,Kavya Gowda,44,female,Delhi,,India,te,"te,en",2020-03-19,undergrad,doctor,art,socializing,True,4
68b9295d427214137a735421,Sanya Mukherjee,16,female,Lucknow,,India,ml,"ml,en",2017-05-23,postgrad,lawyer,"gaming,fashion,art",news,True,4
68b9295d427214137a735422,Aarav Verma,35,male,Hyderabad,,India,te,"te,en",2019-03-03,other,doctor,science,socializing,False,4
68b9295d427214137a735423,Varun Patel,17,male,Guwahati,,India,mr,mr,2022-01-17,phd,researcher,"cooking,fashion",business,False,4
68b9295d427214137a735424,Sanya Gowda,17,female,Pune,,India,mr,"mr,en",2025-08-13,other,teacher,"movies,cooking",gaming,False,4
68b9295d427214137a735425,Tanvi Nair,36,female,Pune,,India,pa,"pa,en",2024-09-06,undergrad,engineer,tech,socializing,True,4
68b9295d427214137a735426,Sanya Joshi,53,female,Kolkata,,India,ml,"ml,en",2020-06-14,highschool,manager,"photography,fashion",business,True,4
68b9295d427214137a735427,Kunal Gowda,29,male,Patna,,India,ta,"ta,en",2017-04-27,highschool,lawyer,"music,fitness",business,False,4
68b9295d427214137a735428,Varun Iyer,46,male,Kochi,,India,ml,"ml,en,or",2022-06-11,other,student,"nature,music,politics",learning,False,4
68b9295d427214137a735429,Rajat Gupta,52,male,Delhi,,India,as,"as,or",2024-04-25,postgrad,lawyer,"politics,gaming,fitness",business,False,4
68b9295d427214137a73542a,Sneha Sharma,46,female,Ahmedabad,,India,kn,"kn,en",2018-02-28,postgrad,teacher,"science,movies",gaming,False,4
68b9295d427214137a73542b,Aarav Reddy,27,male,Delhi,,India,ta,"ta,en",2023-05-17,phd,teacher,"sports,photography,gaming",learning,True,4
68b9295d427214137a73542c,Aditi Reddy,24,female,Mumbai,,India,mr,"mr,en",2025-02-05,phd,other,"photography,gaming",learning,True,4
68b9295d427214137a73542d,Rohit Deshmukh,46,male,Bhubaneswar,,India,or,"or,en",2021-04-01,postgrad,lawyer,"travel,politics,art",networking,True,4
68b9295d427214137a73542e,Sanya Nair,47,female,Guwahati,,India,as,as,2022-08-11,undergrad,manager,"art,cooking,music",gaming,False,4
68b9295d427214137a73542f,Ira Verma,19,female,Delhi,,India,bn,bn,2018-03-12,highschool,researcher,photography,socializing,False,4
68b9295d427214137a735430,Ira Singh,55,female,Mumbai,,India,mr,"mr,en",2023-05-28,postgrad,data_scientist,"photography,reading",gaming,True,4
68b9295d427214137a735431,Neha Agarwal,38,female,Lucknow,,India,te,"te,en",2025-02-23,phd,sales,"music,reading",learning,False,4
68b9295d427214137a735432,Dev Agarwal,41,male,Hyderabad,,India,mr,"mr,en",2022-12-06,postgrad,teacher,"nature,gaming,art",news,False,4
68b9295d427214137a735433,Tanvi Bhat,55,female,Pune,,India,mr,"mr,en,te",2020-06-03,highschool,manager,fashion,learning,False,4
68b9295d427214137a735434,Aarav Reddy,36,male,Hyderabad,,India,te,"te,en",2016-02-25,undergrad,engineer,"nature,sports,politics",business,False,4
68b9295d427214137a735435,Yash Singh,18,male,Ahmedabad,,India,as,"as,en",2023-03-01,phd,other,politics,business,True,4
68b9295d427214137a735436,Priya Joshi,60,female,Kochi,,India,ml,"ml,en",2018-11-01,phd,student,"fashion,music",gaming,False,4
68b9295d427214137a735437,Rohit Sharma,18,male,Mumbai,,India,ta,"ta,en",2024-11-23,undergrad,sales,"art,fitness",learning,False,4
68b9295d427214137a735438,Aarav Chatterjee,47,male,Ahmedabad,,India,gu,"gu,en",2023-02-15,other,other,"gaming,cooking,art",learning,False,4
68b9295d427214137a735439,Sagar Bhat,25,male,Patna,,India,hi,"hi,en,ml",2017-05-20,phd,data_scientist,fitness,networking,True,4
68b9295d427214137a73543a,Meera Patel,52,female,Pune,,India,mr,"mr,en",2016-11-05,highschool,manager,"science,movies,fitness",learning,False,4
68b9295d427214137a73543b,Riya Sharma,29,female,Jaipur,,India,hi,"hi,en",2017-09-15,phd,data_scientist,"reading,science,photography",business,False,4
68b9295d427214137a73543c,Aditi Mukherjee,41,female,Bhopal,,India,hi,"hi,en,kn",2025-05-18,phd,engineer,"nature,reading,gaming",socializing,False,4
68b9295d427214137a73543d,Aakash Nair,20,male,Lucknow,,India,or,"or,en",2016-11-22,highschool,teacher,movies,business,True,4
68b9295d427214137a73543e,Harsh Chatterjee,44,male,Chennai,,India,kn,"kn,en,ml",2024-07-23,other,student,fashion,learning,False,4
68b9295d427214137a73543f,Sneha Sharma,18,female,Lucknow,,India,hi,hi,2016-11-24,highschool,doctor,gaming,gaming,True,4
68b9295d427214137a735440,Kabir Bose,24,male,Bengaluru,,India,kn,"kn,en,ml",2020-11-09,postgrad,artist,"gaming,fashion",learning,False,4
68b9295d427214137a735441,Sanya Sharma,47,female,Guwahati,,India,te,"te,en",2020-04-22,highschool,data_scientist,"music,art",business,False,4
68b9295d427214137a735442,Rohan Mehta,49,male,Guwahati,,India,te,"te,en",2019-09-13,phd,developer,"fashion,reading,music",business,False,4
68b9295d427214137a735443,Priya Deshmukh,40,female,Patna,,India,hi,"hi,en,ml",2025-01-16,other,researcher,"gaming,politics",gaming,False,4
68b9295d427214137a735444,Aakash Gupta,33,male,Lucknow,,India,ta,ta,2020-11-05,highschool,manager,"tech,fashion",gaming,False,4
68b9295d427214137a735445,Dev Agarwal,24,male,Hyderabad,,India,te,"te,en,ta",2023-11-18,highschool,developer,"fashion,art",networking,False,4
68b9295d427214137a735446,Rahul Bose,34,male,Bengaluru,,India,kn,"kn,en,as",2025-11-26,undergrad,artist,"cooking,gaming,travel",learning,True,4
68b9295d427214137a735447,Dev Reddy,23,male,Kochi,,India,ml,"ml,en",2024-03-05,phd,sales,sports,business,False,4
68b9295d427214137a735448,Dev Mehta,50,male,Kolkata,,India,bn,"bn,en",2022-06-04,highschool,researcher,"music,movies",business,False,4
68b9295d427214137a735449,Pooja Gupta,46,female,Kochi,,India,ml,ml,2020-09-06,highschool,engineer,"reading,music,nature",networking,True,4
68b9295d427214137a73544a,Jahnvi Gowda,45,female,Mumbai,,India,kn,"kn,en",2023-01-08,other,artist,photography,news,False,4
68b9295d427214137a73544b,Ira Gowda,56,female,Kochi,,India,ml,"ml,en,bn",2024-10-04,phd,sales,"reading,fitness",networking,True,4
68b9295d427214137a73544c,Mira Mukherjee,44,female,Bhopal,,India,hi,hi,2016-07-21,highschool,teacher,"cooking,tech",gaming,False,4
68b9295d427214137a73544d,Arjun Agarwal,38,male,Guwahati,,India,as,"as,en",2019-06-17,other,manager,"sports,fitness",socializing,False,4
68b9295d427214137a73544e,Ira Joshi,54,female,Bhopal,,India,hi,"hi,en,ml",2018-08-28,highschool,teacher,"cooking,photography",learning,False,4
68b9295d427214137a73544f,Ira Mukherjee,37,female,Bhopal,,India,hi,"hi,en",2021-06-12,phd,engineer,"fashion,sports",networking,False,4
68b9295d427214137a735450,Yash Agarwal,25,male,Lucknow,,India,mr,"mr,en",2019-05-18,phd,sales,"sports,politics,photography",gaming,False,4
68b9295d427214137a735451,Ankit Joshi,45,male,Chennai,,India,ta,"ta,en",2016-06-04,postgrad,teacher,travel,business,False,4
68b9295d427214137a735452,Ishita Chatterjee,35,female,Kochi,,India,ml,ml,2024-02-21,postgrad,teacher,"sports,fitness",socializing,True,4
68b9295d427214137a735453,Sanya Nair,52,female,Chennai,,India,kn,"kn,en",2018-10-11,highschool,doctor,music,gaming,False,4
68b9295d427214137a735454,Pooja Khan,23,female,Chennai,,India,ta,"ta,en",2016-03-23,undergrad,sales,"science,art",networking,False,4
68b9295d427214137a735455,Pooja Verma,28,female,Kochi,,India,ml,"ml,te",2019-05-25,highschool,sales,"sports,fitness,fashion",business,False,4
68b9295d427214137a735456,Priya Iyer,28,female,Bhopal,,India,hi,"hi,en,ml",2020-07-15,highschool,researcher,"sports,art,travel",business,False,4
68b9295d427214137a735457,Aisha Gupta,27,female,Mumbai,,India,mr,"mr,en,as",2019-05-26,highschool,other,"cooking,politics,fashion",networking,False,4
68b9295d427214137a735458,Rahul Kapoor,52,male,Ahmedabad,,India,pa,pa,2022-10-03,phd,researcher,"art,gaming,travel",learning,False,4
68b9295d427214137a735459,Rahul Iyer,49,male,Ahmedabad,,India,ta,"ta,en",2019-01-26,phd,manager,"fashion,cooking,science",gaming,False,4
68b9295d427214137a73545a,Pooja Mehta,17,female,Delhi,,India,hi,"hi,en",2025-08-14,other,developer,"photography,cooking,gaming",news,True,4
68b9295d427214137a73545b,Harsh Khan,19,male,Patna,,India,hi,"hi,en,or",2018-01-08,highschool,data_scientist,"politics,art,movies",gaming,True,4
68b9295d427214137a73545c,Aarohi Patel,36,female,Pune,,India,as,"as,en",2020-10-23,other,other,"sports,cooking",socializing,False,4
68b9295d427214137a73545d,Aarohi Deshmukh,20,female,Chennai,,India,ta,"ta,en",2025-09-06,postgrad,other,"fitness,travel,science",learning,False,4
68b9295d427214137a73545e,Ira Joshi,36,female,Jaipur,,India,hi,"hi,en",2019-05-10,phd,teacher,"gaming,politics,art",gaming,False,4
68b9295d427214137a73545f,Zoya Verma,33,female,Pune,,India,mr,mr,2019-05-24,undergrad,artist,"science,fashion",learning,False,4
68b9295d427214137a735460,Aakash Chatterjee,59,male,Hyderabad,,India,te,te,2021-06-09,phd,lawyer,"photography,science",gaming,False,4
68b9295d427214137a735461,Nikhil Kapoor,42,male,Chennai,,India,ta,ta,2020-03-16,highschool,lawyer,"fitness,science",socializing,True,4
68b9295d427214137a735462,Diya Patel,19,female,Delhi,,India,hi,"hi,en",2022-08-08,phd,researcher,"politics,science,music",gaming,False,4
68b9295d427214137a735463,Ankit Deshmukh,59,male,Delhi,,India,ml,"ml,en",2022-08-27,other,other,"music,movies",news,True,4
68b9295d427214137a735464,Kunal Singh,38,male,Thiruvananthapuram,,India,ml,"ml,en",2025-06-23,other,doctor,"fashion,nature",news,True,4
68b9295d427214137a735465,Kavya Deshmukh,43,female,Chennai,,India,ta,"ta,en",2020-12-18,other,teacher,"music,cooking",networking,False,4
68b9295d427214137a735466,Meera Agarwal,40,female,Bhopal,,India,hi,"hi,ml",2023-07-10,undergrad,teacher,movies,socializing,False,4
68b9295d427214137a735467,Aarav Joshi,46,male,Lucknow,,India,pa,pa,2017-10-15,postgrad,manager,"travel,nature,cooking",news,False,4
68b9295d427214137a735468,Kabir Bose,57,male,Kochi,,India,ml,"ml,en",2022-08-07,other,other,"art,cooking,reading",news,False,4
68b9295d427214137a735469,Sanya Iyer,27,female,Hyderabad,,India,bn,"bn,ta",2017-02-04,postgrad,sales,science,news,False,4
68b9295d427214137a73546a,Sneha Sharma,57,female,Bengaluru,,India,kn,"kn,en",2020-12-23,postgrad,data_scientist,sports,gaming,True,4
68b9295d427214137a73546b,Sneha Gupta,55,female,Ahmedabad,,India,gu,"gu,en",2023-01-06,highschool,lawyer,"fitness,reading",learning,False,4
68b9295d427214137a73546c,Aman Nair,22,male,Bengaluru,,India,kn,"kn,en,ml",2025-09-19,postgrad,engineer,"science,music,gaming",business,False,4
68b9295d427214137a73546d,Aman Iyer,34,male,Chennai,,India,ta,"ta,en",2024-12-22,undergrad,developer,"gaming,politics,sports",business,False,4
68b9295d427214137a73546e,Ira Banerjee,51,female,Chennai,,India,ta,"ta,bn",2017-12-28,postgrad,manager,"science,fashion,fitness",gaming,True,4
68b9295d427214137a73546f,Pooja Gowda,25,female,Chennai,,India,ta,"ta,en,mr",2021-10-16,postgrad,student,"movies,nature,science",socializing,True,4
68b9295d427214137a735470,Aditi Gupta,35,female,Jaipur,,India,hi,"hi,en",2016-09-02,phd,sales,"art,cooking,reading",news,True,4
68b9295d427214137a735471,Aman Bhat,37,male,Bhubaneswar,,India,or,"or,en",2024-12-28,undergrad,manager,science,gaming,True,4
68b9295d427214137a735472,Naveen Kapoor,16,male,Hyderabad,,India,te,"te,en",2022-07-13,highschool,developer,fitness,news,False,4
